ano,inscricao_enem,nota_ch,nota_cn,nota_l,nota_m,nota_r,sigla_uf_campus
2022,211XXXXXX386,332.6,376.0,481.7,411.6,600.0,DF
2022,211XXXXXX376,439.0,497.4,394.7,435.2,600.0,DF
2022,211XXXXXX656,485.4,400.6,455.5,473.0,600.0,DF
2022,211XXXXXX656,485.4,400.6,455.5,473.0,600.0,DF
2022,211XXXXXX582,436.4,366.5,528.0,387.4,600.0,DF
2022,211XXXXXX751,514.1,485.0,484.2,482.6,600.0,DF
2022,211XXXXXX751,514.1,485.0,484.2,482.6,600.0,DF
2022,211XXXXXX376,439.0,497.4,394.7,435.2,600.0,DF
2022,211XXXXXX653,536.3,405.7,486.4,395.4,600.0,DF
2022,211XXXXXX237,403.8,393.4,444.3,436.0,600.0,DF
2022,211XXXXXX296,454.2,443.6,471.1,462.7,600.0,DF
2022,211XXXXXX521,418.0,519.4,507.4,422.9,600.0,DF
2022,215XXXXXX541,415.0,386.7,416.9,455.9,600.0,DF
2022,215XXXXXX541,415.0,386.7,416.9,455.9,600.0,DF
2022,215XXXXXX541,415.0,386.7,416.9,455.9,600.0,DF
2022,211XXXXXX381,456.5,401.7,435.9,525.2,600.0,DF
2022,211XXXXXX904,526.7,485.9,500.8,389.2,600.0,DF
2022,211XXXXXX480,719.3,731.3,608.5,749.5,600.0,DF
2022,211XXXXXX286,470.3,497.8,512.4,564.9,600.0,DF
2022,211XXXXXX300,584.4,463.9,489.0,533.6,600.0,DF
2022,211XXXXXX068,409.5,388.6,489.2,465.3,600.0,DF
2022,211XXXXXX883,697.4,602.4,604.2,667.6,600.0,DF
2022,211XXXXXX007,412.7,386.9,469.8,442.2,600.0,DF
2022,211XXXXXX236,449.4,455.1,399.6,458.7,600.0,DF
2022,211XXXXXX015,462.8,464.7,520.0,688.3,600.0,DF
2022,211XXXXXX069,521.5,478.8,484.4,593.7,600.0,DF
2022,211XXXXXX002,659.4,593.3,595.1,634.9,600.0,DF
2022,211XXXXXX453,580.1,566.7,517.7,482.2,600.0,DF
2022,211XXXXXX000,592.9,486.5,470.8,469.7,600.0,DF
2022,211XXXXXX502,514.6,517.4,446.8,591.2,600.0,DF
2022,211XXXXXX312,468.0,478.6,438.8,467.8,600.0,DF
2022,211XXXXXX718,550.2,542.4,481.6,479.1,600.0,DF
2022,211XXXXXX718,550.2,542.4,481.6,479.1,600.0,DF
2022,211XXXXXX869,709.7,585.4,633.9,632.6,600.0,DF
2022,211XXXXXX007,412.7,386.9,469.8,442.2,600.0,DF
2022,211XXXXXX300,584.4,463.9,489.0,533.6,600.0,DF
2022,211XXXXXX227,486.2,492.7,533.9,382.5,600.0,DF
2022,211XXXXXX375,484.5,359.2,438.6,484.0,600.0,DF
2022,211XXXXXX749,588.9,507.1,580.2,482.1,600.0,DF
2022,211XXXXXX300,584.4,463.9,489.0,533.6,600.0,DF
2022,211XXXXXX883,697.4,602.4,604.2,667.6,600.0,DF
2022,211XXXXXX195,497.5,401.7,441.9,444.2,600.0,DF
2022,211XXXXXX946,435.8,426.4,415.5,388.2,600.0,DF
2022,211XXXXXX796,516.9,413.9,510.3,461.1,600.0,DF
2022,211XXXXXX819,429.4,549.6,480.8,601.3,600.0,DF
2022,211XXXXXX300,584.4,463.9,489.0,533.6,600.0,DF
2022,211XXXXXX300,584.4,463.9,489.0,533.6,600.0,DF
2022,211XXXXXX285,378.7,458.4,501.4,537.4,600.0,DF
2022,211XXXXXX556,354.8,464.3,455.1,525.0,600.0,DF
2022,211XXXXXX406,412.0,567.3,483.3,480.7,600.0,DF
2022,211XXXXXX580,513.5,352.7,507.0,432.9,600.0,DF
2022,211XXXXXX915,614.7,593.7,586.9,678.8,600.0,DF
2022,211XXXXXX788,489.5,475.1,584.8,542.2,600.0,DF
2022,211XXXXXX404,524.4,447.4,565.4,496.8,600.0,DF
2022,211XXXXXX942,630.0,532.2,502.8,498.8,600.0,DF
2022,211XXXXXX641,434.0,440.0,530.7,684.8,600.0,DF
2022,211XXXXXX742,378.9,417.7,360.1,475.2,600.0,DF
2022,211XXXXXX788,489.5,475.1,584.8,542.2,600.0,DF
2022,211XXXXXX130,397.6,452.8,471.0,457.8,600.0,DF
2022,215XXXXXX228,523.7,472.6,439.8,494.8,600.0,DF
2022,211XXXXXX404,524.4,447.4,565.4,496.8,600.0,DF
2022,211XXXXXX404,524.4,447.4,565.4,496.8,600.0,DF
2022,211XXXXXX919,470.8,382.9,456.6,406.3,600.0,DF
2022,211XXXXXX789,593.1,571.7,576.3,519.8,600.0,DF
2022,211XXXXXX868,437.8,399.1,333.7,387.7,600.0,DF
2022,215XXXXXX019,442.2,432.9,468.2,434.5,600.0,DF
2022,211XXXXXX868,437.8,399.1,333.7,387.7,600.0,DF
2022,211XXXXXX789,593.1,571.7,576.3,519.8,600.0,DF
2022,211XXXXXX789,593.1,571.7,576.3,519.8,600.0,DF
2022,211XXXXXX807,541.3,516.2,582.0,544.1,600.0,DF
2022,211XXXXXX807,541.3,516.2,582.0,544.1,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX807,541.3,516.2,582.0,544.1,600.0,DF
2022,211XXXXXX063,495.1,492.6,484.1,529.9,600.0,DF
2022,211XXXXXX004,363.3,391.0,461.7,471.2,600.0,DF
2022,211XXXXXX222,433.6,480.3,503.1,456.2,600.0,DF
2022,215XXXXXX019,442.2,432.9,468.2,434.5,600.0,DF
2022,211XXXXXX004,363.3,391.0,461.7,471.2,600.0,DF
2022,211XXXXXX775,500.4,468.8,438.1,460.5,600.0,DF
2022,211XXXXXX612,394.4,527.1,385.3,436.7,600.0,DF
2022,211XXXXXX789,593.1,571.7,576.3,519.8,600.0,DF
2022,211XXXXXX789,593.1,571.7,576.3,519.8,600.0,DF
2022,211XXXXXX657,507.1,390.5,480.6,493.5,600.0,DF
2022,211XXXXXX612,394.4,527.1,385.3,436.7,600.0,DF
2022,211XXXXXX612,394.4,527.1,385.3,436.7,600.0,DF
2022,211XXXXXX068,451.2,406.5,461.8,369.8,600.0,DF
2022,211XXXXXX841,551.4,517.7,460.6,535.1,600.0,DF
2022,211XXXXXX841,551.4,517.7,460.6,535.1,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX657,507.1,390.5,480.6,493.5,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX783,571.2,418.1,464.4,432.9,600.0,DF
2022,211XXXXXX775,500.4,468.8,438.1,460.5,600.0,DF
2022,211XXXXXX000,592.9,486.5,470.8,469.7,600.0,DF
2022,211XXXXXX286,470.3,497.8,512.4,564.9,600.0,DF
2022,211XXXXXX002,659.4,593.3,595.1,634.9,600.0,DF
2022,211XXXXXX947,475.4,558.5,469.7,525.0,600.0,DF
2022,211XXXXXX629,499.5,437.5,515.2,472.4,600.0,DF
2022,211XXXXXX796,516.9,413.9,510.3,461.1,600.0,DF
2022,211XXXXXX556,354.8,464.3,455.1,525.0,600.0,DF
2022,211XXXXXX594,653.5,658.6,639.6,741.2,600.0,DF
2022,211XXXXXX002,652.9,565.9,591.6,829.7,600.0,DF
2022,211XXXXXX968,486.3,476.2,448.9,545.1,600.0,DF
2022,211XXXXXX432,558.9,592.8,539.9,719.8,600.0,DF
2022,211XXXXXX028,395.7,586.6,506.6,591.0,600.0,DF
2022,211XXXXXX742,560.3,449.9,538.8,501.4,600.0,DF
2022,211XXXXXX172,482.1,494.1,589.3,452.8,600.0,DF
2022,211XXXXXX692,507.0,383.6,523.4,591.1,600.0,DF
2022,211XXXXXX116,344.1,369.4,370.7,413.5,600.0,DF
2022,211XXXXXX332,685.0,666.5,652.6,621.4,600.0,DF
2022,211XXXXXX219,572.3,564.4,589.6,617.3,600.0,DF
2022,211XXXXXX795,627.8,641.4,585.9,585.3,600.0,DF
2022,211XXXXXX219,572.3,564.4,589.6,617.3,600.0,DF
2022,211XXXXXX523,510.0,616.3,569.7,525.3,600.0,DF
2022,211XXXXXX523,510.0,616.3,569.7,525.3,600.0,DF
2022,211XXXXXX650,543.7,558.3,441.2,664.9,600.0,DF
2022,211XXXXXX101,613.8,533.3,616.8,680.0,600.0,DF
2022,211XXXXXX121,592.7,634.4,578.3,641.1,600.0,DF
2022,211XXXXXX920,563.0,591.2,567.9,656.1,600.0,DF
2022,211XXXXXX121,592.7,634.4,578.3,641.1,600.0,DF
2022,211XXXXXX271,591.1,528.7,595.2,478.2,600.0,DF
2022,211XXXXXX650,543.7,558.3,441.2,664.9,600.0,DF
2022,211XXXXXX650,543.7,558.3,441.2,664.9,600.0,DF
2022,211XXXXXX920,563.0,591.2,567.9,656.1,600.0,DF
2022,211XXXXXX594,653.5,658.6,639.6,741.2,600.0,DF
2022,211XXXXXX086,558.4,437.5,471.4,503.8,600.0,DF
2022,211XXXXXX028,395.7,586.6,506.6,591.0,600.0,DF
2022,211XXXXXX796,519.4,531.7,567.0,488.9,600.0,DF
2022,211XXXXXX302,602.5,618.8,590.0,631.2,600.0,DF
2022,211XXXXXX741,679.9,677.9,617.3,663.7,600.0,DF
2022,211XXXXXX289,569.1,466.0,542.2,592.1,600.0,DF
2022,211XXXXXX302,511.9,546.2,565.0,432.2,600.0,DF
2022,211XXXXXX682,603.0,589.9,593.6,700.1,600.0,DF
2022,211XXXXXX336,693.4,712.8,615.0,706.6,600.0,DF
2022,211XXXXXX847,563.9,490.0,567.8,492.0,600.0,DF
2022,211XXXXXX498,444.7,463.7,538.0,478.2,600.0,DF
2022,211XXXXXX924,556.8,555.7,558.2,632.8,600.0,DF
2022,211XXXXXX367,578.0,525.9,480.3,593.1,600.0,DF
2022,211XXXXXX924,556.8,555.7,558.2,632.8,600.0,DF
2022,211XXXXXX930,524.4,382.1,507.0,458.1,600.0,DF
2022,211XXXXXX870,556.7,550.9,538.4,471.8,600.0,DF
2022,211XXXXXX167,661.5,603.3,616.8,717.4,600.0,DF
2022,211XXXXXX870,556.7,550.9,538.4,471.8,600.0,DF
2022,211XXXXXX745,529.6,514.0,519.8,486.9,600.0,DF
2022,211XXXXXX274,554.8,505.4,523.8,538.6,600.0,DF
2022,211XXXXXX605,335.5,433.6,342.5,433.2,600.0,DF
2022,211XXXXXX900,541.0,388.3,527.0,537.2,600.0,DF
2022,211XXXXXX426,491.5,459.9,477.5,491.9,600.0,DF
2022,211XXXXXX075,465.9,412.1,452.4,504.7,600.0,DF
2022,211XXXXXX426,491.5,459.9,477.5,491.9,600.0,DF
2022,211XXXXXX274,554.8,505.4,523.8,538.6,600.0,DF
2022,211XXXXXX274,554.8,505.4,523.8,538.6,600.0,DF
2022,211XXXXXX426,491.5,459.9,477.5,491.9,600.0,DF
2022,211XXXXXX396,493.0,413.6,444.3,583.3,600.0,DF
2022,211XXXXXX745,529.6,514.0,519.8,486.9,600.0,DF
2022,211XXXXXX700,479.1,427.4,524.4,467.9,600.0,DF
2022,211XXXXXX819,438.3,362.4,394.0,496.5,600.0,DF
2022,211XXXXXX819,438.3,362.4,394.0,496.5,600.0,DF
2022,211XXXXXX700,479.1,427.4,524.4,467.9,600.0,DF
2022,211XXXXXX700,479.1,427.4,524.4,467.9,600.0,DF
2022,211XXXXXX921,373.9,369.8,359.2,399.0,600.0,DF
2022,211XXXXXX196,628.1,610.4,582.2,483.2,600.0,DF
2022,211XXXXXX921,373.9,369.8,359.2,399.0,600.0,DF
2022,211XXXXXX700,479.1,427.4,524.4,467.9,600.0,DF
2022,211XXXXXX729,442.2,562.1,418.0,578.1,600.0,DF
2022,211XXXXXX260,480.5,530.0,546.1,412.5,600.0,DF
2022,211XXXXXX692,620.1,429.1,582.4,606.9,600.0,DF
2022,211XXXXXX692,620.1,429.1,582.4,606.9,600.0,DF
2022,211XXXXXX260,480.5,530.0,546.1,412.5,600.0,DF
2022,211XXXXXX364,546.7,439.7,505.3,461.8,600.0,DF
2022,211XXXXXX697,444.2,491.9,451.7,471.5,600.0,DF
2022,211XXXXXX604,456.5,401.8,407.1,433.4,600.0,DF
2022,211XXXXXX604,456.5,401.8,407.1,433.4,600.0,DF
2022,211XXXXXX604,456.5,401.8,407.1,433.4,600.0,DF
2022,215XXXXXX324,574.4,539.6,514.1,344.6,600.0,DF
2022,215XXXXXX324,574.4,539.6,514.1,344.6,600.0,DF
2022,211XXXXXX303,497.0,469.2,534.1,464.2,600.0,DF
2022,211XXXXXX303,497.0,469.2,534.1,464.2,600.0,DF
2022,211XXXXXX148,627.0,554.3,575.9,474.6,600.0,DF
2022,211XXXXXX675,580.3,598.1,526.7,563.8,600.0,DF
2022,211XXXXXX302,511.9,546.2,565.0,432.2,600.0,DF
2022,211XXXXXX289,569.1,466.0,542.2,592.1,600.0,DF
2022,211XXXXXX120,597.6,403.5,566.2,507.6,600.0,DF
2022,211XXXXXX887,492.1,609.5,469.3,531.4,600.0,DF
2022,211XXXXXX302,602.5,618.8,590.0,631.2,600.0,DF
2022,211XXXXXX942,470.5,494.3,460.9,431.3,600.0,DF
2022,211XXXXXX565,478.8,436.5,519.3,535.1,600.0,DF
2022,211XXXXXX694,494.8,496.2,543.4,523.6,600.0,DF
2022,211XXXXXX005,493.5,533.4,499.2,464.0,600.0,DF
2022,211XXXXXX279,502.7,553.4,554.0,447.9,600.0,DF
2022,211XXXXXX873,594.0,638.3,535.3,632.3,600.0,DF
2022,211XXXXXX101,547.3,553.0,564.3,543.8,600.0,DF
2022,211XXXXXX325,464.8,411.7,428.8,509.7,600.0,DF
2022,211XXXXXX694,494.8,496.2,543.4,523.6,600.0,DF
2022,211XXXXXX279,502.7,553.4,554.0,447.9,600.0,DF
2022,211XXXXXX101,547.3,553.0,564.3,543.8,600.0,DF
2022,211XXXXXX873,594.0,638.3,535.3,632.3,600.0,DF
2022,211XXXXXX701,508.4,500.7,506.3,506.1,600.0,DF
2022,211XXXXXX358,428.0,381.8,548.9,408.6,600.0,DF
2022,211XXXXXX883,595.6,498.8,538.4,645.9,600.0,DF
2022,211XXXXXX653,643.8,585.9,635.4,632.0,600.0,DF
2022,211XXXXXX275,529.5,577.4,518.9,627.9,600.0,DF
2022,211XXXXXX541,599.8,598.9,579.5,719.3,600.0,DF
2022,211XXXXXX541,599.8,598.9,579.5,719.3,600.0,DF
2022,211XXXXXX336,693.4,712.8,615.0,706.6,600.0,DF
2022,211XXXXXX995,588.2,517.6,573.0,642.9,600.0,DF
2022,211XXXXXX308,518.2,413.3,486.6,494.1,600.0,DF
2022,211XXXXXX359,543.0,545.4,556.4,436.1,600.0,DF
2022,211XXXXXX301,523.2,367.2,461.8,449.7,600.0,DF
2022,211XXXXXX301,523.2,367.2,461.8,449.7,600.0,DF
2022,211XXXXXX191,503.5,591.6,482.2,424.0,600.0,DF
2022,211XXXXXX598,478.1,544.2,516.4,461.9,600.0,DF
2022,211XXXXXX275,529.5,577.4,518.9,627.9,600.0,DF
2022,211XXXXXX498,444.7,463.7,538.0,478.2,600.0,DF
2022,211XXXXXX159,581.5,512.8,557.9,683.0,600.0,DF
2022,211XXXXXX723,653.7,566.9,566.1,508.7,600.0,DF
2022,211XXXXXX667,334.7,384.6,361.0,439.4,600.0,DF
2022,211XXXXXX762,462.6,423.6,516.1,536.4,600.0,DF
2022,211XXXXXX725,477.6,487.0,470.1,581.0,600.0,DF
2022,211XXXXXX675,435.8,475.9,488.9,481.6,600.0,DF
2022,211XXXXXX502,474.8,437.0,503.3,485.4,600.0,DF
2022,211XXXXXX723,653.7,566.9,566.1,508.7,600.0,DF
2022,211XXXXXX968,486.3,476.2,448.9,545.1,600.0,DF
2022,211XXXXXX315,489.8,431.5,437.1,616.0,600.0,DF
2022,211XXXXXX488,484.2,502.5,544.5,453.3,620.0,DF
2022,211XXXXXX488,484.2,502.5,544.5,453.3,620.0,DF
2022,211XXXXXX461,416.9,449.8,506.1,619.6,620.0,DF
2022,211XXXXXX417,518.3,574.2,521.9,431.8,620.0,DF
2022,211XXXXXX417,518.3,574.2,521.9,431.8,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX200,537.2,508.8,510.1,657.0,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX729,479.3,431.8,491.8,386.2,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX093,431.8,467.0,476.1,417.1,620.0,DF
2022,211XXXXXX882,438.3,424.1,420.5,452.0,620.0,DF
2022,211XXXXXX882,438.3,424.1,420.5,452.0,620.0,DF
2022,211XXXXXX556,469.7,485.2,532.3,429.3,620.0,DF
2022,211XXXXXX488,484.2,502.5,544.5,453.3,620.0,DF
2022,211XXXXXX290,496.2,587.2,556.5,424.7,620.0,DF
2022,211XXXXXX855,508.1,560.6,508.4,504.0,620.0,DF
2022,211XXXXXX461,416.9,449.8,506.1,619.6,620.0,DF
2022,211XXXXXX982,479.0,432.5,546.3,513.8,620.0,DF
2022,211XXXXXX044,493.7,456.1,461.7,475.6,620.0,DF
2022,211XXXXXX200,537.2,508.8,510.1,657.0,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX582,562.4,499.1,530.2,585.2,620.0,DF
2022,211XXXXXX564,589.4,558.5,557.1,614.8,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX569,413.7,388.3,495.1,513.1,620.0,DF
2022,211XXXXXX729,479.3,431.8,491.8,386.2,620.0,DF
2022,211XXXXXX729,479.3,431.8,491.8,386.2,620.0,DF
2022,211XXXXXX556,469.7,485.2,532.3,429.3,620.0,DF
2022,211XXXXXX978,626.1,558.2,554.8,513.2,620.0,DF
2022,211XXXXXX052,615.9,571.4,603.0,637.1,620.0,DF
2022,211XXXXXX910,572.0,538.1,527.6,518.7,620.0,DF
2022,211XXXXXX426,505.8,417.6,566.0,505.3,620.0,DF
2022,211XXXXXX910,572.0,538.1,527.6,518.7,620.0,DF
2022,211XXXXXX910,572.0,538.1,527.6,518.7,620.0,DF
2022,211XXXXXX426,505.8,417.6,566.0,505.3,620.0,DF
2022,211XXXXXX978,626.1,558.2,554.8,513.2,620.0,DF
2022,211XXXXXX978,626.1,558.2,554.8,513.2,620.0,DF
2022,211XXXXXX529,565.3,580.4,597.9,457.0,620.0,DF
2022,211XXXXXX657,522.3,448.4,596.4,357.7,620.0,DF
2022,211XXXXXX213,438.9,434.6,490.0,473.0,620.0,DF
2022,211XXXXXX706,650.1,518.9,551.7,398.9,620.0,DF
2022,211XXXXXX706,650.1,518.9,551.7,398.9,620.0,DF
2022,211XXXXXX494,520.5,505.2,523.5,536.2,620.0,DF
2022,211XXXXXX069,483.9,509.8,543.8,433.9,620.0,DF
2022,211XXXXXX069,483.9,509.8,543.8,433.9,620.0,DF
2022,211XXXXXX982,479.0,432.5,546.3,513.8,620.0,DF
2022,211XXXXXX982,479.0,432.5,546.3,513.8,620.0,DF
2022,211XXXXXX967,505.3,464.0,502.8,438.7,620.0,DF
2022,211XXXXXX556,469.7,485.2,532.3,429.3,620.0,DF
2022,211XXXXXX912,548.6,472.6,526.4,540.0,620.0,DF
2022,211XXXXXX336,468.0,446.6,496.7,513.4,620.0,DF
2022,211XXXXXX336,468.0,446.6,496.7,513.4,620.0,DF
2022,211XXXXXX197,621.2,589.0,486.0,495.2,620.0,DF
2022,211XXXXXX197,621.2,589.0,486.0,495.2,620.0,DF
2022,211XXXXXX973,552.0,535.9,530.5,494.3,620.0,DF
2022,211XXXXXX197,621.2,589.0,486.0,495.2,620.0,DF
2022,211XXXXXX197,621.2,589.0,486.0,495.2,620.0,DF
2022,211XXXXXX518,650.9,516.5,573.6,636.6,620.0,DF
2022,211XXXXXX666,503.1,534.4,554.8,553.3,620.0,DF
2022,211XXXXXX217,569.2,532.2,539.7,405.5,620.0,DF
2022,211XXXXXX225,491.3,517.8,530.3,592.1,620.0,DF
2022,215XXXXXX919,549.9,552.7,544.0,337.6,620.0,DF
2022,211XXXXXX057,550.7,464.0,595.4,537.5,620.0,DF
2022,211XXXXXX080,678.2,500.2,646.1,559.2,620.0,DF
2022,211XXXXXX297,650.6,459.8,596.1,534.2,620.0,DF
2022,211XXXXXX659,491.8,482.1,549.9,544.9,620.0,DF
2022,211XXXXXX686,552.8,497.9,514.7,472.3,620.0,DF
2022,211XXXXXX449,579.0,497.6,575.2,607.4,620.0,DF
2022,211XXXXXX812,531.7,462.6,528.6,387.2,620.0,DF
2022,211XXXXXX080,678.2,500.2,646.1,559.2,620.0,DF
2022,211XXXXXX225,491.3,517.8,530.3,592.1,620.0,DF
2022,211XXXXXX410,603.3,569.2,600.7,710.7,620.0,DF
2022,211XXXXXX805,578.1,465.5,541.5,596.5,620.0,DF
2022,211XXXXXX761,495.5,472.6,491.9,436.2,620.0,DF
2022,211XXXXXX038,576.4,517.7,500.5,654.7,620.0,DF
2022,211XXXXXX380,560.1,594.7,542.7,655.8,620.0,DF
2022,211XXXXXX272,555.4,539.8,428.3,451.3,620.0,DF
2022,211XXXXXX666,503.1,534.4,554.8,553.3,620.0,DF
2022,211XXXXXX272,555.4,539.8,428.3,451.3,620.0,DF
2022,211XXXXXX107,601.3,564.4,589.1,557.2,620.0,DF
2022,211XXXXXX057,550.7,464.0,595.4,537.5,620.0,DF
2022,211XXXXXX168,509.9,499.1,513.5,552.5,620.0,DF
2022,211XXXXXX897,656.9,571.8,587.6,670.7,620.0,DF
2022,211XXXXXX082,635.2,593.3,573.1,657.5,620.0,DF
2022,211XXXXXX189,589.6,459.7,590.8,353.8,620.0,DF
2022,211XXXXXX702,496.9,379.7,526.5,497.9,620.0,DF
2022,211XXXXXX527,541.6,457.2,539.5,533.6,620.0,DF
2022,211XXXXXX425,580.9,519.1,504.8,537.2,620.0,DF
2022,211XXXXXX184,597.7,464.5,544.8,595.8,620.0,DF
2022,211XXXXXX267,528.4,544.5,578.0,562.1,620.0,DF
2022,211XXXXXX761,495.5,472.6,491.9,436.2,620.0,DF
2022,211XXXXXX267,528.4,544.5,578.0,562.1,620.0,DF
2022,211XXXXXX057,550.7,464.0,595.4,537.5,620.0,DF
2022,211XXXXXX527,541.6,457.2,539.5,533.6,620.0,DF
2022,211XXXXXX659,491.8,482.1,549.9,544.9,620.0,DF
2022,211XXXXXX625,494.0,461.4,540.3,524.0,620.0,DF
2022,211XXXXXX350,581.1,448.5,480.0,565.2,620.0,DF
2022,211XXXXXX594,461.5,464.0,529.3,509.2,620.0,DF
2022,211XXXXXX318,576.4,473.6,510.3,458.5,620.0,DF
2022,211XXXXXX479,576.7,408.3,508.8,553.7,620.0,DF
2022,211XXXXXX318,576.4,473.6,510.3,458.5,620.0,DF
2022,211XXXXXX973,552.0,535.9,530.5,494.3,620.0,DF
2022,215XXXXXX360,556.9,497.3,535.0,392.8,620.0,DF
2022,211XXXXXX411,597.5,583.0,557.2,496.0,620.0,DF
2022,211XXXXXX107,601.3,564.4,589.1,557.2,620.0,DF
2022,211XXXXXX175,458.4,519.3,508.2,578.3,620.0,DF
2022,211XXXXXX425,580.9,519.1,504.8,537.2,620.0,DF
2022,211XXXXXX175,458.4,519.3,508.2,578.3,620.0,DF
2022,211XXXXXX411,597.5,583.0,557.2,496.0,620.0,DF
2022,211XXXXXX017,467.6,542.5,412.9,579.4,620.0,DF
2022,211XXXXXX981,471.8,484.9,439.5,522.6,620.0,DF
2022,211XXXXXX953,555.9,462.2,497.9,537.7,620.0,DF
2022,211XXXXXX912,510.3,469.8,493.3,479.6,620.0,DF
2022,211XXXXXX168,509.9,499.1,513.5,552.5,620.0,DF
2022,211XXXXXX878,642.9,516.9,598.5,557.4,620.0,DF
2022,211XXXXXX350,581.1,448.5,480.0,565.2,620.0,DF
2022,211XXXXXX839,560.2,481.5,536.8,662.9,620.0,DF
2022,211XXXXXX272,555.4,539.8,428.3,451.3,620.0,DF
2022,211XXXXXX761,495.5,472.6,491.9,436.2,620.0,DF
2022,211XXXXXX100,542.0,539.3,555.3,547.8,620.0,DF
2022,211XXXXXX812,531.7,462.6,528.6,387.2,620.0,DF
2022,211XXXXXX912,510.3,469.8,493.3,479.6,620.0,DF
2022,211XXXXXX839,560.2,481.5,536.8,662.9,620.0,DF
2022,211XXXXXX843,509.2,501.5,486.2,473.5,620.0,DF
2022,211XXXXXX410,603.3,569.2,600.7,710.7,620.0,DF
2022,211XXXXXX136,694.4,709.9,651.3,808.5,620.0,DF
2022,211XXXXXX410,603.3,569.2,600.7,710.7,620.0,DF
2022,211XXXXXX980,652.6,562.4,609.4,646.7,620.0,DF
2022,211XXXXXX871,593.9,481.3,574.8,387.0,620.0,DF
2022,211XXXXXX871,593.9,481.3,574.8,387.0,620.0,DF
2022,211XXXXXX785,561.9,461.0,533.4,526.6,620.0,DF
2022,211XXXXXX001,442.3,431.7,502.2,430.3,620.0,DF
2022,211XXXXXX961,558.0,466.1,554.0,640.0,620.0,DF
2022,211XXXXXX001,442.3,431.7,502.2,430.3,620.0,DF
2022,211XXXXXX115,432.6,409.9,428.6,430.2,620.0,DF
2022,211XXXXXX081,402.5,410.7,488.4,564.6,620.0,DF
2022,211XXXXXX577,611.2,522.8,533.5,557.6,620.0,DF
2022,211XXXXXX552,445.5,402.4,386.3,464.4,620.0,DF
2022,211XXXXXX261,479.3,401.6,472.0,540.6,620.0,DF
2022,211XXXXXX291,568.8,506.9,527.2,538.5,620.0,DF
2022,211XXXXXX001,442.3,431.7,502.2,430.3,620.0,DF
2022,211XXXXXX291,568.8,506.9,527.2,538.5,620.0,DF
2022,211XXXXXX230,352.6,480.7,482.4,380.0,620.0,DF
2022,211XXXXXX055,536.5,414.5,482.8,491.3,620.0,DF
2022,211XXXXXX719,392.9,357.9,491.6,436.3,620.0,DF
2022,215XXXXXX360,556.9,497.3,535.0,392.8,620.0,DF
2022,211XXXXXX055,536.5,414.5,482.8,491.3,620.0,DF
2022,215XXXXXX360,556.9,497.3,535.0,392.8,620.0,DF
2022,211XXXXXX759,520.4,467.7,464.0,437.8,620.0,DF
2022,211XXXXXX982,535.1,495.7,491.0,431.9,620.0,DF
2022,211XXXXXX207,468.8,388.8,490.1,417.5,620.0,DF
2022,211XXXXXX242,570.7,577.5,608.5,510.1,620.0,DF
2022,211XXXXXX904,642.6,373.2,557.3,495.5,620.0,DF
2022,211XXXXXX619,502.8,461.2,465.0,488.3,620.0,DF
2022,211XXXXXX408,554.3,494.0,506.7,444.7,620.0,DF
2022,211XXXXXX224,534.0,405.0,492.0,468.5,620.0,DF
2022,211XXXXXX136,694.4,709.9,651.3,808.5,620.0,DF
2022,211XXXXXX196,503.3,439.7,469.5,546.7,620.0,DF
2022,211XXXXXX055,536.5,414.5,482.8,491.3,620.0,DF
2022,211XXXXXX586,554.6,560.3,530.6,475.5,620.0,DF
2022,211XXXXXX196,503.3,439.7,469.5,546.7,620.0,DF
2022,211XXXXXX719,392.9,357.9,491.6,436.3,620.0,DF
2022,211XXXXXX492,591.0,519.7,515.0,592.6,620.0,DF
2022,211XXXXXX818,517.5,392.7,414.3,457.0,620.0,DF
2022,211XXXXXX896,475.0,417.7,462.9,416.9,620.0,DF
2022,211XXXXXX896,475.0,417.7,462.9,416.9,620.0,DF
2022,211XXXXXX962,406.9,509.5,497.7,487.5,620.0,DF
2022,211XXXXXX559,437.0,480.1,478.1,386.4,620.0,DF
2022,211XXXXXX756,556.2,559.6,550.8,442.0,620.0,DF
2022,211XXXXXX559,437.0,480.1,478.1,386.4,620.0,DF
2022,211XXXXXX756,556.2,559.6,550.8,442.0,620.0,DF
